"","STATE","EVTYPE","Year","Month","FATALITIES","INJURIES","PROPDMG","CROPDMG"
"474","MO","HAIL",1989,"Jan",0,0,0,0
"475","MS","HAIL",1989,"Jan",0,0,0,0
"476","TX","HAIL",1989,"Jan",0,0,0,0
"477","AZ","TORNADO",1989,"Jan",0,0,25,0
"478","FL","TORNADO",1989,"Jan",0,0,2.5,0
"479","IL","TORNADO",1989,"Jan",0,56,37.5,0
"480","IN","TORNADO",1989,"Jan",0,5,277.5,0
"481","MS","TORNADO",1989,"Jan",0,0,275,0
"482","TX","TORNADO",1989,"Jan",0,3,300,0
"483","UT","TORNADO",1989,"Jan",0,0,25,0
"484","IL","TSTM WIND",1989,"Jan",0,0,0,0
"485","IN","TSTM WIND",1989,"Jan",0,0,0,0
"486","KY","TSTM WIND",1989,"Jan",0,1,0,0
"487","OH","TSTM WIND",1989,"Jan",0,0,0,0
"488","TN","TSTM WIND",1989,"Jan",0,0,0,0
"489","TX","TSTM WIND",1989,"Jan",0,0,0,0
"490","AL","HAIL",1990,"Jan",0,0,0,0
"491","GA","HAIL",1990,"Jan",0,0,0,0
"492","IL","HAIL",1990,"Jan",0,0,0,0
"493","LA","HAIL",1990,"Jan",0,0,0,0
"494","MS","HAIL",1990,"Jan",0,0,0,0
"495","OK","HAIL",1990,"Jan",0,0,0,0
"496","TX","HAIL",1990,"Jan",0,0,0,0
"497","AL","TORNADO",1990,"Jan",0,28,2.5,0
"498","CA","TORNADO",1990,"Jan",0,0,250,0
"499","GA","TORNADO",1990,"Jan",0,6,275,0
"500","LA","TORNADO",1990,"Jan",0,0,2.5,0
"501","NC","TORNADO",1990,"Jan",0,0,25,0
"502","NV","TORNADO",1990,"Jan",0,0,0,0
"503","TX","TORNADO",1990,"Jan",0,3,7.5,0
"504","AL","TSTM WIND",1990,"Jan",0,0,0,0
"505","AR","TSTM WIND",1990,"Jan",0,0,0,0
"506","AZ","TSTM WIND",1990,"Jan",0,0,0,0
"507","CA","TSTM WIND",1990,"Jan",0,0,0,0
"508","GA","TSTM WIND",1990,"Jan",0,0,0,0
"509","IL","TSTM WIND",1990,"Jan",0,0,0,0
"510","LA","TSTM WIND",1990,"Jan",0,0,0,0
"511","MI","TSTM WIND",1990,"Jan",0,0,0,0
"512","MS","TSTM WIND",1990,"Jan",0,0,0,0
"513","NC","TSTM WIND",1990,"Jan",0,0,0,0
"514","OK","TSTM WIND",1990,"Jan",0,0,0,0
"515","PA","TSTM WIND",1990,"Jan",0,0,0,0
"516","SC","TSTM WIND",1990,"Jan",0,0,0,0
"517","TX","TSTM WIND",1990,"Jan",0,1,0,0
"518","VA","TSTM WIND",1990,"Jan",0,0,0,0
"519","FL","HAIL",1991,"Jan",0,0,0,0
"520","LA","HAIL",1991,"Jan",0,0,0,0
"521","MS","HAIL",1991,"Jan",0,0,0,0
"522","NC","HAIL",1991,"Jan",0,0,0,0
"523","TX","HAIL",1991,"Jan",0,0,0,0
"524","FL","TORNADO",1991,"Jan",0,5,257.75,0
"525","GA","TORNADO",1991,"Jan",0,0,25,0
"526","LA","TORNADO",1991,"Jan",0,0,250,0
"527","TX","TORNADO",1991,"Jan",1,15,880.25,0
"528","AL","TSTM WIND",1991,"Jan",0,0,0,0
"529","FL","TSTM WIND",1991,"Jan",0,5,0,0
"530","GA","TSTM WIND",1991,"Jan",0,0,0,0
"531","LA","TSTM WIND",1991,"Jan",0,2,0,0
"532","MS","TSTM WIND",1991,"Jan",0,0,0,0
"533","TX","TSTM WIND",1991,"Jan",0,0,0,0
"534","LA","HAIL",1992,"Jan",0,0,0,0
"535","NJ","HAIL",1992,"Jan",0,0,0,0
"536","AZ","TORNADO",1992,"Jan",0,0,50,0
"537","FL","TORNADO",1992,"Jan",0,0,252.5,0
"538","LA","TORNADO",1992,"Jan",0,0,275,0
"539","MS","TORNADO",1992,"Jan",0,2,250,0
"540","NE","TORNADO",1992,"Jan",0,0,75.25,0
"541","PA","TORNADO",1992,"Jan",0,0,25,0
"542","AL","TSTM WIND",1992,"Jan",0,0,0,0
"543","AZ","TSTM WIND",1992,"Jan",0,0,0,0
"544","DC","TSTM WIND",1992,"Jan",0,0,0,0
"545","FL","TSTM WIND",1992,"Jan",0,0,0,0
"546","GA","TSTM WIND",1992,"Jan",0,0,0,0
"547","MD","TSTM WIND",1992,"Jan",0,0,0,0
"548","NC","TSTM WIND",1992,"Jan",0,1,0,0
"549","NJ","TSTM WIND",1992,"Jan",0,0,0,0
"550","NM","TSTM WIND",1992,"Jan",0,0,0,0
"551","NY","TSTM WIND",1992,"Jan",0,0,0,0
"552","PA","TSTM WIND",1992,"Jan",0,1,0,0
"553","SC","TSTM WIND",1992,"Jan",0,0,0,0
"554","TN","TSTM WIND",1992,"Jan",0,0,0,0
"555","TX","TSTM WIND",1992,"Jan",0,0,0,0
"556","VA","TSTM WIND",1992,"Jan",0,2,0,0
"557","WV","TSTM WIND",1992,"Jan",0,0,0,0
"558","MT","AVALANCE",1993,"Jan",1,0,0,0
"559","ID","AVALANCHE",1993,"Jan",0,0,5,0
"560","AK","BLIZZARD",1993,"Jan",0,0,0,0
"561","ID","BLIZZARD",1993,"Jan",0,0,0,0
"562","MT","BLIZZARD",1993,"Jan",0,0,50,0
"563","SD","BLIZZARD",1993,"Jan",0,0,0,0
"564","ID","BLOWING SNOW",1993,"Jan",0,0,0,0
"565","NJ","COASTAL FLOOD",1993,"Jan",0,0,500,0
"566","NY","COASTAL FLOOD",1993,"Jan",0,0,0,0
"567","WA","COLD",1993,"Jan",1,0,0,0
"568","CA","DENSE FOG",1993,"Jan",2,4,50,0
"569","AL","FLASH FLOOD",1993,"Jan",0,0,0,0
"570","AR","FLASH FLOOD",1993,"Jan",0,0,1150,0
"571","AZ","FLASH FLOOD",1993,"Jan",1,0,560,0
"572","CA","FLASH FLOOD",1993,"Jan",0,0,505,5
"573","GA","FLASH FLOOD",1993,"Jan",0,2,7110,5
"574","LA","FLASH FLOOD",1993,"Jan",0,0,1005,0
"575","MO","FLASH FLOOD",1993,"Jan",1,2,110,0
"576","NM","FLASH FLOOD",1993,"Jan",0,0,5,0
"577","NV","FLASH FLOOD",1993,"Jan",0,0,0,0
"578","NY","FLASH FLOOD",1993,"Jan",0,0,5,0
"579","OH","FLASH FLOOD",1993,"Jan",0,0,7000,0
"580","PR","FLASH FLOOD",1993,"Jan",0,0,500,0
"581","UT","FLASH FLOOD",1993,"Jan",0,0,500,0
"582","VT","FLASH FLOOD",1993,"Jan",0,0,500,0
"583","CA","FLASH FLOOD/",1993,"Jan",0,0,500,0
"584","CA","FLASH FLOODING",1993,"Jan",0,0,0,0
"585","TX","FLASH FLOODING",1993,"Jan",0,0,10.5,0
"586","AZ","FLOOD",1993,"Jan",1,8,65,0
"587","IL","FLOOD",1993,"Jan",0,0,5,0
"588","IN","FLOOD",1993,"Jan",0,0,5,0
"589","LA","FLOOD",1993,"Jan",0,3,1000,0
"590","MO","FLOOD",1993,"Jan",0,0,5.5,0
"591","MS","FLOOD",1993,"Jan",0,0,1055,0
"592","NM","FLOOD",1993,"Jan",0,0,55,0
"593","OH","FLOOD",1993,"Jan",0,0,4050,0
"594","WA","FLOOD",1993,"Jan",0,0,150,0
"595","MO","FLOOD/FLASH FLOOD",1993,"Jan",0,0,81,0
"596","MS","FLOOD/FLASH FLOOD",1993,"Jan",0,0,1100,0
"597","CA","FLOODING",1993,"Jan",0,0,0,0
"598","IA","FLOODING",1993,"Jan",0,0,5,0
"599","MI","FLOODING",1993,"Jan",0,0,5,0
"600","SC","FLOODING",1993,"Jan",0,0,0,0
"601","NC","FLOODS",1993,"Jan",0,0,500,50
"602","DC","FREEZING RAIN",1993,"Jan",0,0,0,0
"603","IA","FREEZING RAIN",1993,"Jan",0,0,50,0
"604","MD","FREEZING RAIN",1993,"Jan",0,0,0,0
"605","MT","FREEZING RAIN",1993,"Jan",0,0,100,0
"606","NM","FREEZING RAIN",1993,"Jan",0,0,0,0
"607","NY","FREEZING RAIN",1993,"Jan",0,0,5,0
"608","TX","FREEZING RAIN",1993,"Jan",0,0,5,0
"609","VA","FREEZING RAIN",1993,"Jan",0,0,0,0
"610","VT","FREEZING RAIN",1993,"Jan",0,0,500,0
"611","WA","FREEZING RAIN",1993,"Jan",2,5,500,0
"612","WV","FREEZING RAIN",1993,"Jan",0,0,50,0
"613","AR","FUNNEL CLOUD",1993,"Jan",0,0,0,0
"614","AZ","FUNNEL CLOUD",1993,"Jan",0,0,0,0
"615","CA","FUNNEL CLOUD",1993,"Jan",0,0,0,0
"616","FL","FUNNEL CLOUD",1993,"Jan",0,0,0,0
"617","FL","FUNNEL CLOUDS",1993,"Jan",0,0,0,0
"618","AL","HAIL",1993,"Jan",0,0,0,0
"619","AR","HAIL",1993,"Jan",0,0,0,0
"620","AZ","HAIL",1993,"Jan",0,0,0,0
"621","CA","HAIL",1993,"Jan",0,0,0,0
"622","FL","HAIL",1993,"Jan",0,0,50,0
"623","LA","HAIL",1993,"Jan",0,0,0,0
"624","MS","HAIL",1993,"Jan",0,0,0,0
"625","OK","HAIL",1993,"Jan",0,0,0,0
"626","SC","HAIL",1993,"Jan",0,0,5,0
"627","TX","HAIL",1993,"Jan",0,0,0.5,0
"628","MI","HEAVY LAKE SNOW",1993,"Jan",0,0,0,0
"629","NM","HEAVY RAIN",1993,"Jan",0,0,0,0
"630","VA","HEAVY RAIN",1993,"Jan",0,0,0,0
"631","AK","HEAVY SNOW",1993,"Jan",0,0,0,0
"632","CO","HEAVY SNOW",1993,"Jan",0,0,500,0
"633","CT","HEAVY SNOW",1993,"Jan",0,0,0,0
"634","ID","HEAVY SNOW",1993,"Jan",0,0,0,0
"635","IN","HEAVY SNOW",1993,"Jan",0,0,0,0
"636","KS","HEAVY SNOW",1993,"Jan",0,0,10,0
"637","MA","HEAVY SNOW",1993,"Jan",0,0,0,0
"638","ME","HEAVY SNOW",1993,"Jan",0,0,0,0
"639","MI","HEAVY SNOW",1993,"Jan",0,0,50,0
"640","MN","HEAVY SNOW",1993,"Jan",0,0,0,0
"641","MT","HEAVY SNOW",1993,"Jan",0,0,60,0
"642","ND","HEAVY SNOW",1993,"Jan",0,0,0,0
"643","NE","HEAVY SNOW",1993,"Jan",0,0,0,0
"644","NH","HEAVY SNOW",1993,"Jan",0,0,0,0
"645","NM","HEAVY SNOW",1993,"Jan",0,0,0,0
"646","NV","HEAVY SNOW",1993,"Jan",0,0,500,0
"647","NY","HEAVY SNOW",1993,"Jan",0,0,850,0
"648","OH","HEAVY SNOW",1993,"Jan",0,0,50,0
"649","OK","HEAVY SNOW",1993,"Jan",0,0,0,0
"650","OR","HEAVY SNOW",1993,"Jan",0,0,0,0
"651","PA","HEAVY SNOW",1993,"Jan",0,0,0,0
"652","SD","HEAVY SNOW",1993,"Jan",0,0,0,0
"653","TX","HEAVY SNOW",1993,"Jan",0,0,0,0
"654","UT","HEAVY SNOW",1993,"Jan",1,19,51,0
"655","VT","HEAVY SNOW",1993,"Jan",0,0,550,0
"656","WA","HEAVY SNOW",1993,"Jan",0,4,1050,0
"657","WI","HEAVY SNOW",1993,"Jan",0,0,0,0
"658","WY","HEAVY SNOW",1993,"Jan",0,0,0,0
"659","CA","HEAVY SNOWPACK",1993,"Jan",0,0,5,0
"660","AK","HIGH WIND",1993,"Jan",0,1,15,0
"661","CA","HIGH WIND",1993,"Jan",0,0,1000,0
"662","GA","HIGH WIND",1993,"Jan",0,0,5,0
"663","ID","HIGH WIND",1993,"Jan",0,0,0,0
"664","ME","HIGH WIND",1993,"Jan",0,0,0,0
"665","NH","HIGH WIND",1993,"Jan",0,0,0,0
"666","NV","HIGH WIND",1993,"Jan",0,0,0,0
"667","NY","HIGH WIND",1993,"Jan",0,0,50,0
"668","OR","HIGH WIND",1993,"Jan",0,6,0,5
"669","WA","HIGH WIND",1993,"Jan",5,31,500,5
"670","WV","HIGH WIND",1993,"Jan",0,0,5,0
"671","WY","HIGH WIND",1993,"Jan",0,0,0,0
"672","AK","HIGH WIND/ BLIZZARD",1993,"Jan",0,0,0,0
"673","AK","HIGH WINDS",1993,"Jan",0,0,0,0
"674","CA","HIGH WINDS",1993,"Jan",0,0,50,0
"675","CO","HIGH WINDS",1993,"Jan",0,0,0,0
"676","ID","HIGH WINDS",1993,"Jan",0,0,0,0
"677","MS","HIGH WINDS",1993,"Jan",0,0,0,0
"678","MT","HIGH WINDS",1993,"Jan",0,0,0,0
"679","NY","HIGH WINDS",1993,"Jan",0,0,50,0
"680","TN","HIGH WINDS",1993,"Jan",0,0,0.5,0
"681","UT","HIGH WINDS",1993,"Jan",0,0,0,0
"682","VT","HIGH WINDS",1993,"Jan",1,0,50,0
"683","WY","HIGH WINDS",1993,"Jan",0,0,0,0
"684","AS","HURRICANE",1993,"Jan",0,0,500,500
"685","CA","ICE",1993,"Jan",0,0,0,0
"686","OK","ICE",1993,"Jan",0,0,0,0
"687","PA","ICE",1993,"Jan",0,0,0,0
"688","TX","ICE",1993,"Jan",0,0,0,0
"689","MT","ICE JAM",1993,"Jan",0,0,5,0
"690","AR","ICE STORM",1993,"Jan",0,0,500,0
"691","HI","ICE STORM",1993,"Jan",0,0,0,0
"692","IA","ICE STORM",1993,"Jan",0,0,50,0
"693","KS","ICE STORM",1993,"Jan",0,0,500,0
"694","MI","ICE STORM",1993,"Jan",0,0,50,0
"695","MN","ICE STORM",1993,"Jan",0,0,0,0
"696","NY","ICE STORM",1993,"Jan",0,0,150,0
"697","TX","ICE STORM",1993,"Jan",2,1,50,0
"698","UT","ICE STORM",1993,"Jan",0,0,0,0
"699","AR","LIGHTNING",1993,"Jan",0,0,100,0
"700","CA","LIGHTNING",1993,"Jan",1,0,0,0
"701","NC","LIGHTNING",1993,"Jan",0,0,5,0
"702","OK","LIGHTNING",1993,"Jan",0,0,50,0
"703","PA","LIGHTNING",1993,"Jan",0,1,50,0
"704","VA","MINOR FLOODING",1993,"Jan",0,0,0,0
"705","WV","RECORD HEAT",1993,"Jan",0,0,0,0
"706","AK","RECORD HIGH TEMPERATURES",1993,"Jan",0,0,0,0
"707","AK","RECORD SNOWFALL",1993,"Jan",0,0,0,0
"708","GA","SMALL HAIL",1993,"Jan",0,0,0,0
"709","CO","SNOW",1993,"Jan",0,0,0,0
"710","ID","SNOW",1993,"Jan",0,0,555,0
"711","NM","SNOW",1993,"Jan",0,0,0,0
"712","OK","SNOW",1993,"Jan",0,0,0,0
"713","OR","SNOW",1993,"Jan",0,0,0,0
"714","IA","SNOW AND HEAVY SNOW",1993,"Jan",0,0,50,0
"715","OK","SNOW AND ICE",1993,"Jan",0,0,0,0
"716","NY","SNOW/ICE STORM",1993,"Jan",0,0,100,0
"717","CA","STREAM FLOODING",1993,"Jan",0,0,0,0
"718","LA","THUNDERSTORM",1993,"Jan",0,0,50,0
"719","IL","THUNDERSTORM WIND",1993,"Jan",0,0,50,0
"720","NM","THUNDERSTORM WIND",1993,"Jan",0,0,50,0
"721","AL","THUNDERSTORM WINDS",1993,"Jan",0,0,0,0
"722","AR","THUNDERSTORM WINDS",1993,"Jan",0,0,230,0
"723","AZ","THUNDERSTORM WINDS",1993,"Jan",0,0,5,0
"724","FL","THUNDERSTORM WINDS",1993,"Jan",0,0,262.5,0
"725","GA","THUNDERSTORM WINDS",1993,"Jan",0,0,55,0
"726","LA","THUNDERSTORM WINDS",1993,"Jan",0,0,55,0
"727","MS","THUNDERSTORM WINDS",1993,"Jan",0,0,101,0
"728","NC","THUNDERSTORM WINDS",1993,"Jan",0,0,55,0
"729","NM","THUNDERSTORM WINDS",1993,"Jan",0,0,5,0
"730","TN","THUNDERSTORM WINDS",1993,"Jan",0,0,3,0
"731","TX","THUNDERSTORM WINDS",1993,"Jan",0,0,98.1,0
"732","CA","THUNDERSTORMS",1993,"Jan",0,0,5,5
"733","AZ","TORNADO",1993,"Jan",0,0,5,0
"734","CA","TORNADO",1993,"Jan",0,1,655,0
"735","FL","TORNADO",1993,"Jan",0,2,158,0
"736","GA","TORNADO",1993,"Jan",0,0,5,0
"737","TX","TORNADO",1993,"Jan",0,0,500,0
"738","AS","TROPICAL STORM",1993,"Jan",0,0,500,500
"739","CA","URBAN/SMALL",1993,"Jan",0,0,0,0
"740","CA","URBAN/SMALL FLOODING",1993,"Jan",0,0,0,0
"741","CA","WATERSPOUT",1993,"Jan",0,0,0,0
"742","FL","WATERSPOUT",1993,"Jan",0,0,0,0
"743","PR","WATERSPOUT",1993,"Jan",0,0,0,0
"744","FL","WATERSPOUT-",1993,"Jan",0,0,5,0
"745","HI","WIND",1993,"Jan",0,0,550,0
"746","ID","WIND",1993,"Jan",3,1,5,0
"747","VA","WIND",1993,"Jan",0,0,100,0
"748","AK","WIND CHILL",1993,"Jan",0,0,0,0
"749","CA","WINTER STORM",1993,"Jan",3,9,565,10
"750","CA","WINTER STORMS",1993,"Jan",10,17,500,500
"751","DC","WINTER WEATHER",1993,"Jan",0,0,0,0
"752","DE","WINTER WEATHER",1993,"Jan",0,0,0,0
"753","MD","WINTER WEATHER",1993,"Jan",0,0,0,0
"754","NJ","COASTAL FLOOD",1994,"Jan",0,0,0,0
"755","NY","COASTAL FLOOD",1994,"Jan",0,0,0,0
"756","ME","COASTAL SURGE",1994,"Jan",0,0,0,0
"757","CT","COLD",1994,"Jan",0,0,0,0
"758","MA","COLD",1994,"Jan",1,3,0,0
"759","ME","COLD",1994,"Jan",1,0,0,0
"760","ND","COLD",1994,"Jan",1,0,0,0
"761","RI","COLD",1994,"Jan",0,0,0,0
"762","SC","COLD",1994,"Jan",0,0,0,0
"763","TN","COLD",1994,"Jan",1,0,0,0
"764","WI","COLD",1994,"Jan",0,0,0,0
"765","CA","DENSE FOG",1994,"Jan",2,40,550,0
"766","ID","DENSE FOG",1994,"Jan",0,0,0,0
"767","IA","EXTREME COLD",1994,"Jan",1,0,1000,0
"768","IN","EXTREME COLD",1994,"Jan",3,0,5,0
"769","MN","EXTREME COLD",1994,"Jan",1,0,0,0
"770","MO","EXTREME COLD",1994,"Jan",0,15,5,0
"771","NC","EXTREME COLD",1994,"Jan",9,0,500,0
"772","NH","EXTREME COLD",1994,"Jan",1,1,0,0
"773","NY","EXTREME COLD",1994,"Jan",1,0,0,0
"774","OK","EXTREME COLD",1994,"Jan",0,0,500,0
"775","PA","EXTREME COLD",1994,"Jan",3,129,5,0
"776","SD","EXTREME COLD",1994,"Jan",0,0,0,0
"777","WV","EXTREME COLD",1994,"Jan",3,5,10,0
"778","AR","FLASH FLOOD",1994,"Jan",0,0,5,0
"779","CT","FLASH FLOOD",1994,"Jan",0,0,0,0
"780","LA","FLASH FLOOD",1994,"Jan",0,0,1000,0
"781","MA","FLASH FLOOD",1994,"Jan",0,0,0,0
"782","MS","FLASH FLOOD",1994,"Jan",0,0,4060.5,0
"783","TX","FLASH FLOOD",1994,"Jan",0,0,0,0
"784","CT","FLOOD",1994,"Jan",0,0,0,0
"785","LA","FLOOD",1994,"Jan",0,0,50,0
"786","NE","FLOOD",1994,"Jan",0,0,0,0
"787","MS","FLOOD/FLASH FLOOD",1994,"Jan",0,0,55,0
"788","NJ","FLOOD/FLASH FLOOD",1994,"Jan",0,0,0,0
"789","PA","FLOOD/FLASH FLOOD",1994,"Jan",0,0,680.5,0
"790","WV","FLOOD/FLASH FLOOD",1994,"Jan",0,0,2570.5,0
"791","CT","FREEZING RAIN",1994,"Jan",0,0,0,0
"792","IA","FREEZING RAIN",1994,"Jan",0,0,500,0
"793","MA","FREEZING RAIN",1994,"Jan",0,0,0,0
"794","SC","FREEZING RAIN",1994,"Jan",0,0,0,0
"795","IA","FREEZING RAIN/SLEET",1994,"Jan",0,0,50,0
"796","CT","GLAZE",1994,"Jan",0,0,0,0
"797","RI","GLAZE",1994,"Jan",0,0,50,0
"798","AR","GUSTY WINDS",1994,"Jan",0,0,5,0
"799","AR","HAIL",1994,"Jan",0,0,50,0
"800","LA","HAIL",1994,"Jan",0,0,2.5,0
"801","MS","HAIL",1994,"Jan",0,0,0,0
"802","OK","HAIL",1994,"Jan",0,0,0,0
"803","TX","HAIL",1994,"Jan",0,0,100.5,5
"804","MI","HEAVY LAKE SNOW",1994,"Jan",0,0,500,0
"805","MA","HEAVY RAIN",1994,"Jan",0,0,0,0
"806","RI","HEAVY RAIN",1994,"Jan",0,0,0,0
"807","WV","HEAVY RAIN",1994,"Jan",0,0,0,0
"808","CA","HEAVY SNOW",1994,"Jan",1,0,500,0
"809","CO","HEAVY SNOW",1994,"Jan",1,0,0,0
"810","CT","HEAVY SNOW",1994,"Jan",0,0,0,0
"811","ID","HEAVY SNOW",1994,"Jan",0,0,0,0
"812","MA","HEAVY SNOW",1994,"Jan",0,0,50,0
"813","ME","HEAVY SNOW",1994,"Jan",0,0,0,0
"814","MI","HEAVY SNOW",1994,"Jan",0,0,5,0
"815","MN","HEAVY SNOW",1994,"Jan",0,0,0,0
"816","MT","HEAVY SNOW",1994,"Jan",0,0,0,0
"817","NC","HEAVY SNOW",1994,"Jan",0,0,0,0
"818","ND","HEAVY SNOW",1994,"Jan",0,0,0,0
"819","NE","HEAVY SNOW",1994,"Jan",0,0,0,0
"820","NH","HEAVY SNOW",1994,"Jan",0,0,0,0
"821","NJ","HEAVY SNOW",1994,"Jan",0,0,0,0
"822","NM","HEAVY SNOW",1994,"Jan",0,0,0,0
"823","NV","HEAVY SNOW",1994,"Jan",0,0,0,0
"824","NY","HEAVY SNOW",1994,"Jan",0,0,700,0
"825","OR","HEAVY SNOW",1994,"Jan",0,0,0,0
"826","PA","HEAVY SNOW",1994,"Jan",1,185,1010,0
"827","RI","HEAVY SNOW",1994,"Jan",0,0,5,0
"828","SD","HEAVY SNOW",1994,"Jan",0,0,50,0
"829","TX","HEAVY SNOW",1994,"Jan",0,0,500,0
"830","UT","HEAVY SNOW",1994,"Jan",0,0,0,0
"831","WI","HEAVY SNOW",1994,"Jan",0,0,0,0
"832","WV","HEAVY SNOW",1994,"Jan",3,5,600,0
"833","MI","HEAVY SNOW/FREEZING RAIN",1994,"Jan",0,0,5,0
"834","ME","HEAVY SNOW/ICE STORM",1994,"Jan",0,0,0,0
"835","WI","HEAVY SNOW/ICE STORM",1994,"Jan",0,0,0,0
"836","NY","HIGH WIND",1994,"Jan",0,0,0,0
"837","AZ","HIGH WINDS",1994,"Jan",0,0,0,0
"838","CO","HIGH WINDS",1994,"Jan",0,0,500,0
"839","CT","HIGH WINDS",1994,"Jan",0,0,0,0
"840","MA","HIGH WINDS",1994,"Jan",0,0,50,0
"841","NC","HIGH WINDS",1994,"Jan",0,0,50,0
"842","NH","HIGH WINDS",1994,"Jan",0,0,0,0
"843","NV","HIGH WINDS",1994,"Jan",0,0,0,0
"844","OR","HIGH WINDS",1994,"Jan",0,0,0,0
"845","PA","HIGH WINDS",1994,"Jan",0,0,5,0
"846","RI","HIGH WINDS",1994,"Jan",0,0,0,0
"847","SC","HIGH WINDS",1994,"Jan",0,0,0,0
"848","SD","HIGH WINDS",1994,"Jan",0,0,5,0
"849","TN","HIGH WINDS",1994,"Jan",0,0,500.5,0
"850","TX","HIGH WINDS",1994,"Jan",0,0,0.5,0
"851","NY","ICE",1994,"Jan",0,0,6000,0
"852","OK","ICE",1994,"Jan",0,0,0,0
"853","PA","ICE",1994,"Jan",0,65,55,0
"854","MA","ICE FLOES",1994,"Jan",0,0,100,0
"855","IL","ICE STORM",1994,"Jan",0,0,0,0
"856","ME","ICE STORM",1994,"Jan",0,0,0,0
"857","MO","ICE STORM",1994,"Jan",0,0,50,0
"858","NE","ICE STORM",1994,"Jan",0,0,50,0
"859","RI","ICE STORM",1994,"Jan",0,0,500,0
"860","SC","ICE STORM",1994,"Jan",0,0,0,0
"861","AR","LIGHTNING",1994,"Jan",0,1,50,0
"862","OK","LIGHTNING",1994,"Jan",0,0,1,0
"863","TX","LIGHTNING",1994,"Jan",0,0,50.5,0
"864","SC","LOW TEMPERATURE",1994,"Jan",7,0,0,0
"865","MI","RECORD COLD",1994,"Jan",0,0,50,0
"866","WV","RECORD SNOWFALL",1994,"Jan",0,0,0,0
"867","WV","RIVER FLOOD",1994,"Jan",0,1,500,0
"868","IL","SEVERE COLD",1994,"Jan",0,0,0,0
"869","SC","SLEET & FREEZING RAIN",1994,"Jan",0,0,0,0
"870","SC","SNOW",1994,"Jan",0,0,0,0
"871","TN","SNOW",1994,"Jan",0,0,5.55,0
"872","TX","SNOW",1994,"Jan",0,0,0,0
"873","IA","SNOW AND HEAVY SNOW",1994,"Jan",0,0,50,0
"874","IA","SNOW/HEAVY SNOW",1994,"Jan",0,0,500,0
"875","NJ","SNOW/ICE STORM",1994,"Jan",0,0,0,0
"876","NY","SNOW/ICE STORM",1994,"Jan",0,0,0,0
"877","AR","THUNDERSTORM WINDS",1994,"Jan",0,0,15.5,0
"878","FL","THUNDERSTORM WINDS",1994,"Jan",0,0,11,0
"879","LA","THUNDERSTORM WINDS",1994,"Jan",0,0,12,0
"880","MS","THUNDERSTORM WINDS",1994,"Jan",0,0,1568,0
"881","MT","THUNDERSTORM WINDS",1994,"Jan",0,0,0,0
"882","NC","THUNDERSTORM WINDS",1994,"Jan",0,0,100,0
"883","NM","THUNDERSTORM WINDS",1994,"Jan",0,0,50,0
"884","TX","THUNDERSTORM WINDS",1994,"Jan",0,0,16.5,5
"885","FL","TORNADO",1994,"Jan",0,1,615,10
"886","LA","TORNADO",1994,"Jan",0,0,5,0
"887","MS","TORNADO",1994,"Jan",0,7,1055,0
"888","NC","TORNADO",1994,"Jan",0,0,0,0
"889","ME","URBAN FLOOD",1994,"Jan",0,0,0,0
"890","NJ","URBAN FLOOD",1994,"Jan",0,0,0,0
"891","NY","URBAN FLOOD",1994,"Jan",0,0,0,0
"892","CA","WATERSPOUT",1994,"Jan",0,0,0,0
"893","FL","WATERSPOUT",1994,"Jan",0,0,0,0
"894","AR","WINTER STORM",1994,"Jan",0,0,5,0
"895","CA","WINTER STORM",1994,"Jan",0,0,0,0
"896","IL","WINTER STORM",1994,"Jan",0,0,0,0
"897","MO","WINTER STORM",1994,"Jan",0,0,5,0
"898","AK","AVALANCHE",1995,"Jan",0,0,5,0
"899","ID","AVALANCHE",1995,"Jan",0,3,0,0
"900","AK","BLIZZARD",1995,"Jan",0,0,0,0
"901","NV","BLIZZARD",1995,"Jan",0,0,0,0
"902","CA","COASTAL FLOOD",1995,"Jan",0,0,500,0
"903","NC","COASTAL FLOOD",1995,"Jan",0,0,0,0
"904","AR","COLD",1995,"Jan",1,0,0,0
"905","IL","COLD",1995,"Jan",1,6,0,0
"906","MO","COLD",1995,"Jan",2,6,0,0
"907","ID","DENSE FOG",1995,"Jan",0,0,0,0
"908","MI","DENSE FOG",1995,"Jan",0,0,0,0
"909","NV","DENSE FOG",1995,"Jan",0,0,0,0
"910","PA","DENSE FOG",1995,"Jan",0,0,0,0
"911","CA","DOWNBURST",1995,"Jan",0,0,0,0
"912","CA","DOWNBURST WINDS",1995,"Jan",0,0,0,0
"913","HI","DROUGHT",1995,"Jan",0,0,0,0
"914","AZ","FLASH FLOOD",1995,"Jan",0,0,0,0
"915","CA","FLASH FLOOD",1995,"Jan",0,0,5,500
"916","KY","FLASH FLOOD",1995,"Jan",0,0,0,0
"917","MO","FLASH FLOOD",1995,"Jan",0,0,4,0
"918","NV","FLASH FLOOD",1995,"Jan",0,0,0,0
"919","NY","FLASH FLOOD",1995,"Jan",0,0,200,0
"920","OH","FLASH FLOOD",1995,"Jan",0,0,380,0
"921","TX","FLASH FLOOD",1995,"Jan",0,0,320,0
"922","VT","FLASH FLOOD",1995,"Jan",0,0,10,0
"923","TX","FLASH FLOODING",1995,"Jan",0,0,0,0
"924","CA","FLOOD",1995,"Jan",0,0,0,1.5
